 9041163 13.226 0.009 2079374743819040000 297.676 0.038 45.342 0.048    4.265  3.049   4.776   0.714 1.725 0.398 4006.259  7.890 0.025
 9041584  1.992 1.081 2079374988639236352 297.759 0.015 45.368 0.020    3.491         15.578   4.598 1.780 0.240 6957.672  2.844 0.008
 9041676 14.592 0.028 2079375126078204928 297.778 0.018 45.387 0.023    6.582  3.028   9.029   1.947 1.751 0.937 5991.768  4.541 0.020
 9041912  8.208 0.018 2079371690104364288 297.829 0.024 45.317 0.036    3.852          9.753   2.199 1.755 0.429 6078.928  3.116 0.003
 9041966 30.667 1.888 2079373373731563520 297.839 0.044 45.372 0.058   15.161  3.138  12.488   3.246 1.767 0.527 3504.529  8.897 0.006
 9041967 16.807 1.703 2079371827543328000 297.840 0.019 45.337 0.025  -16.200  3.024  16.787   5.173 1.784 1.093 6070.750  4.242 0.009
 9042351  4.071 0.278 2079372652177077248 297.917 0.022 45.360 0.025  -10.107         15.832   4.717 1.781 0.313 6474.851  2.851 0.009
 9043167 14.822 0.354 2079418655564822528 298.081 0.040 45.332 0.039   -5.425  3.240  16.269   4.924 1.782 0.854 6181.769  3.307 0.005
 9044063  1.199 0.006 2079416289042482432 298.284 0.017 45.332 0.017    7.620  2.961   8.089   1.638 1.746 0.196 6925.758  2.133 0.014
 9044227 39.892 0.942 2079416735719123968 298.326 0.030 45.351 0.031   10.620  3.003  17.263   5.406 1.786 1.251 4443.451  6.679 0.002
 9044728 14.436 0.048 2079409863771529728 298.459 0.022 45.332 0.026  -17.180  0.327  11.199   2.734 1.762 0.846 6040.165  4.472 0.010
 9044755  5.809 0.005 2079410035570247168 298.466 0.015 45.364 0.017   -2.063         19.371   6.482 1.793 0.231 5848.910  4.046 0.002
 9044831  7.498 0.023 2079410447887138048 298.484 0.020 45.392 0.025   -2.427          7.150   1.349 1.741 0.406 5395.267  5.425 0.015
 9045772 25.818 0.441 2079407973986087936 298.707 0.031 45.369 0.035   20.055         13.765   3.784 1.773 1.071 4597.035  6.701 0.004
 9046116 11.555 1.406 2079220060579251200 298.786 0.013 45.317 0.014    2.554  0.437   9.403   2.076 1.753 0.688 6262.908  3.567 0.008
 9046282 13.774 0.109 2079242944165334528 298.832 0.025 45.371 0.027   -4.577  2.858  10.865   2.607 1.760 0.989 6225.619  4.728 0.008
 9046798 29.823 4.786 2079240607703180288 298.998 0.022 45.347 0.028    3.454  2.807   7.290   1.390 1.742 0.745 4578.382  6.446 0.008
 9046855 26.595 0.426 2079240642062927872 299.016 0.017 45.355 0.020  -15.746         16.584   5.075 1.783 0.916 4153.668  7.340 0.003
 9047437  0.460 0.091 2079234903986704896 299.196 0.013 45.377 0.018    4.228          7.026   1.312 1.740 0.043 7893.323  2.212 0.001
 9048440 22.533 0.072 2079185082365012480 299.476 0.028 45.337 0.034   21.022  2.797  12.646   3.311 1.768 0.893 5289.075  5.429 0.006
 9048460 29.144 0.539 2079185082365012736 299.481 0.018 45.340 0.023   17.296         13.038   3.474 1.770 1.761 5505.024  5.097 0.006
 9048551  8.553 0.008 2079184429529920768 299.505 0.014 45.302 0.016   -7.371  0.239   6.911   1.278 1.739 0.313 4011.935  7.843 0.033
 9048949  3.464 0.005 2085189511058333696 299.608 0.026 45.390 0.028  -19.398  2.779  16.848   5.203 1.784 0.164 5129.376  4.669 0.004
 9048976 11.001 0.139 2085188656369320704 299.616 0.015 45.314 0.017    5.207          7.641   1.497 1.744 0.349 4260.392  7.184 0.030
 9049088 29.612 1.761 2085189274844644096 299.645 0.014 45.383 0.018   16.411  0.452  15.920   4.758 1.781 1.245 4708.088  6.540 0.005
 9049219 16.932 0.229 2085185563992885248 299.684 0.023 45.301 0.024  -17.778  0.374  11.485   2.845 1.763 1.009 5705.689  4.682 0.009
 9049299  3.224 0.017 2085187797375924736 299.706 0.021 45.384 0.024   -2.102  2.703   8.157   1.660 1.746 0.217 6624.408  3.617 0.013
 9049518  2.218 0.003 2085186796644551168 299.768 0.022 45.351 0.025   -7.819  2.672   8.445   1.753 1.748 0.156 6535.457  3.725 0.027
 9049540  2.779 0.006 2085185014237118720 299.775 0.014 45.305 0.015  -31.529          6.964   1.294 1.740 0.244 6216.336  4.235 0.016
 9049593 12.243 0.151 2085187316339631104 299.791 0.022 45.392 0.026    6.152  0.102  13.595   3.711 1.772 1.148 5835.853  3.707 0.003
 9049839  4.281 0.904 2085174775035128064 299.864 0.015 45.308 0.017  -11.640         18.866   6.218 1.791 0.310 6303.268  3.283 0.007
 9050019 14.355 2.263 2085175084272812800 299.904 0.025 45.346 0.030  -13.623  2.925  14.918   4.295 1.777 0.848 6010.441  4.484 0.008
 9050287 19.053 0.436 2085180100794643968 299.974 0.036 45.325 0.038    7.193  2.622  13.665   3.741 1.772 0.484 3920.612  8.251 0.009
 9050403 12.619 0.021 2085179860276488704 300.005 0.015 45.319 0.019   -9.067         13.826   3.811 1.773 0.701 5680.713  4.510 0.011
 9050543  8.221 0.040 2085176974058484736 300.041 0.020 45.315 0.024    1.664  0.566   9.710   2.184 1.755 0.674 5695.870  4.924 0.030
 9050725 29.848 0.438 2085179070002584064 300.081 0.019 45.391 0.024   -0.614  2.574  20.284   6.969 1.796 1.036 3756.628  8.620 0.002
 9050785  1.922 0.056 2085177283296176896 300.098 0.015 45.343 0.019    9.316  2.614  10.443   2.449 1.758 0.192 6949.487  2.577 0.012
 9051076  1.667 0.003 2085177691313762304 300.170 0.023 45.309 0.023   -6.888  0.376   3.685   0.475 1.717 0.137 6335.609  3.788 0.014
 9051698 22.781 0.188 2082198255318239232 300.347 0.024 45.336 0.025    1.460          9.880   2.245 1.755 1.060 6103.311  4.725 0.009
 9051723  0.207 0.007 2082174551403110400 300.352 0.035 45.307 0.031  -17.922  2.849  16.300   4.938 1.782 0.011 6050.528  3.641 0.001
 9051739 20.978 0.289 2082198843738686464 300.355 0.019 45.385 0.021   11.168  2.600  10.003   2.289 1.756 0.990 5669.669  5.147 0.007
 9051905  6.672 1.213 2082198500141306368 300.401 0.021 45.351 0.026    2.828  2.623   4.662   0.688 1.725 0.197 4591.549  5.915 0.012
 9052052 23.109 0.207 2082195270325616128 300.447 0.019 45.319 0.023  -32.046  2.516   9.214   2.011 1.752 1.441 5566.886  5.051 0.008
 9052612  7.912 0.037 2082196335477613568 300.597 0.014 45.360 0.018   -5.453  2.520  11.094   2.694 1.761 0.552 6232.228  4.146 0.009
 9052635 41.049 2.155 2082196301117875200 300.601 0.025 45.355 0.029    8.968  2.523  16.552   5.059 1.783 1.253 4471.777  6.573 0.005
 9052848  7.038 0.236 2082184653166597888 300.650 0.019 45.359 0.025    3.545          7.275   1.386 1.741 0.415 6640.415  4.130 0.015
 9052849  0.420 0.006 2082184653166599936 300.650 0.014 45.363 0.018    1.479          2.062   0.190 1.705 0.037 7894.616  1.794 0.006
 9053655 13.586 0.021 2082188054780786432 300.881 0.019 45.350 0.024   -7.721          5.724   0.950 1.732 0.553 4434.785  6.757 0.018
 9054536  2.288 0.011 2082233164815320064 301.136 0.022 45.311 0.022   -6.588  1.942   9.391   2.072 1.753 0.221 6587.125  2.648 0.008
 9070772 11.204 0.017 2106958539917759488 282.760 0.013 45.430 0.015    0.717  0.400   4.076   0.557 1.720 0.395 4233.420  7.297 0.028
 9070892 23.273 0.562 2107051311210857984 282.846 0.015 45.402 0.017   -0.984          9.963   2.274 1.756 1.460 5264.556  5.454 0.006
 9070898 23.280 0.340 2107052067125121280 282.851 0.022 45.482 0.026   -7.245  6.020  13.436   3.643 1.771 1.486 5514.656  5.395 0.008
 9070953 18.627 0.026 2107004444527732736 282.891 0.015 45.402 0.017  -14.486  5.984  14.527   4.119 1.776 0.611 4290.077  7.158 0.013
 9071286 26.068 0.124 2107008739495090688 283.121 0.020 45.487 0.021   32.609  5.839  12.115   3.095 1.766 1.700 5575.299  5.165 0.006
 9071321  9.516 0.026 2107008670775620096 283.139 0.046 45.500 0.051  -10.967  2.683   5.691   0.941 1.732 0.371 5070.988  5.252 0.010
 9071369  3.970 0.012 2107008464616974848 283.158 0.017 45.461 0.018   11.403  6.020  12.752   3.355 1.768 0.267 6024.435  3.512 0.004
 9071384 25.322 0.071 2107007846141691136 283.166 0.025 45.476 0.026  -12.164  5.898  12.233   3.142 1.766 1.097 4583.409  6.578 0.005
 9071425 22.009 0.714 2107001523949816064 283.198 0.016 45.403 0.017    9.744  5.913  15.153   4.403 1.778 1.268 5568.956  5.118 0.007
 9071446 17.669 0.064 2107007949220915968 283.214 0.018 45.469 0.020    6.003  5.957   7.296   1.392 1.742 0.535 3990.439  7.131 0.017
 9071518 23.621 0.155 2107008052300144896 283.258 0.017 45.486 0.019    5.483  5.897  13.516   3.677 1.772 0.904 5060.003  5.372 0.007
 9071529 31.340 1.804 2106996266909882368 283.263 0.017 45.472 0.019   18.666         18.566   6.062 1.790 1.371 4566.304  6.632 0.005
 9071946 19.688 0.455 2106994097947422464 283.457 0.020 45.473 0.025   11.040  0.497  11.500   2.851 1.763 1.374 5794.391  4.730 0.008
 9072018 13.847 0.270 2106993689929540864 283.486 0.017 45.437 0.022    1.972         11.914   3.014 1.765 1.077 6092.692  2.766 0.003
 9072280 21.636 0.063 2106828625747240448 283.645 0.020 45.427 0.022   26.891         18.929   6.250 1.791 1.461 5689.464  4.186 0.006
 9072559 33.910 4.489 2106829965777290752 283.808 0.017 45.487 0.020  -16.194  5.899  17.620   5.583 1.787 1.040 4307.202  7.056 0.005
 9072583 12.003 0.070 2106826392364288000 283.826 0.048 45.405 0.051   -0.496          7.263   1.382 1.741 0.542 5308.556  5.571 0.014
 9072753 27.080 0.160 2106825842608499200 283.907 0.021 45.423 0.023    6.076  5.838  21.669   7.733 1.800 0.932 4271.866  7.140 0.006
 9072888 32.854 1.440 2106832027361441280 283.975 0.020 45.470 0.025    7.536  5.650  14.277   4.008 1.775 1.048 4142.625  7.280 0.003
 9073131 14.431 0.048 2106819142459568128 284.103 0.020 45.402 0.023    4.256  5.773   6.398   1.132 1.736 0.468 4234.787  7.218 0.016
 9073460 18.653 0.226 2106817699350600704 284.274 0.030 45.406 0.032  -16.036  5.759  10.347   2.414 1.758 0.552 4195.975  6.876 0.009
 9073517 41.189 1.154 2107192426656780032 284.304 0.035 45.457 0.040  -19.583  5.760  26.220  10.441 1.812 1.490 4020.227  7.667 0.001
 9073565  9.041 0.125 2107192907693139200 284.333 0.022 45.493 0.024   -6.410  0.508   7.455   1.440 1.742 0.579 4824.783  6.280 0.024
 9073566 12.410 0.140 2107192353639576064 284.333 0.033 45.437 0.032   -8.492  5.807   6.437   1.143 1.736 0.635 4796.439  6.314 0.019
 9073762 17.136 0.024 2107145559973460736 284.444 0.022 45.447 0.021    9.721  5.802   6.659   1.206 1.738 0.954 5092.908  5.815 0.010
 9073955  5.784 0.197 2107145869211116800 284.551 0.025 45.408 0.025  -22.217  0.290   9.715   2.186 1.755 0.592 6415.338  3.446 0.007
 9073985 10.643 0.066 2107146659485122304 284.564 0.032 45.496 0.035  -10.482          8.937   1.916 1.751 0.770 6103.668  4.208 0.010
 9074736 12.003 0.143 2107134186900141568 284.972 0.016 45.402 0.016   -4.895  5.735   8.954   1.922 1.751 0.709 5354.142  5.555 0.024
 9074961 12.028 0.043 2107157517162524672 285.118 0.025 45.471 0.026   -3.495  5.668   8.659   1.823 1.749 0.709 5465.036  4.958 0.015
 9075109 30.944 0.781 2106406653800504832 285.209 0.020 45.434 0.022   -4.880  5.566  13.214   3.548 1.770 1.725 5198.007  5.840 0.004
 9075301 24.289 0.444 2106407577214616064 285.323 0.115 45.470 0.144  -16.777  1.467  10.968   2.646 1.761 1.106 4677.569  5.597 0.004
 9075305 28.045 5.716 2106407581513456896 285.325 0.017 45.468 0.021  -18.291         13.004   3.460 1.770 1.279 4848.708  6.331 0.006
 9075364 29.078 0.065 2106404145539428864 285.365 0.019 45.408 0.022    2.825  5.504  14.456   4.088 1.775 1.016 4194.711  7.219 0.005
 9075708  0.515 0.003 2106399610054048000 285.567 0.020 45.493 0.023   18.834  5.559  14.728   4.210 1.776 0.016 4015.100  7.716 0.007
 9075735 25.101 0.126 2106397853409348864 285.583 0.027 45.430 0.032   -2.717  5.433   9.980   2.280 1.756 1.155 4586.390  6.338 0.007
 9075825 30.575 0.353 2106396964354338304 285.638 0.028 45.403 0.032  -28.060  5.356  16.986   5.270 1.785 1.149 4302.428  6.912 0.004
 9075896 19.244 0.035 2106399163377614336 285.679 0.013 45.499 0.016    0.215         10.216   2.366 1.757 1.003 5179.608  4.884 0.010
 9075931 18.093 0.167 2106398338743962112 285.693 0.039 45.430 0.041  -15.893  5.451   8.841   1.884 1.750 0.562 3992.431  6.970 0.010
 9075982 23.329 0.104 2106395418166128128 285.719 0.014 45.425 0.017   14.289         10.176   2.351 1.757 0.689 4059.701  7.941 0.008
 9075993 12.010 0.122 2106395418166128384 285.724 0.021 45.422 0.025   -8.533  5.370   4.947   0.755 1.727 0.815 5410.529  5.606 0.017
 9076212 26.840 5.125 2106489185891563520 285.845 0.019 45.474 0.022   -3.113  5.422  11.571   2.879 1.763 1.486 5116.317  4.830 0.006
 9076238 33.131 1.583 2106489220251308288 285.863 0.026 45.488 0.030   13.707  5.388   7.416   1.428 1.742 1.378 4949.579  5.300 0.005
 9076474 16.760 0.038 2106443281280812288 285.978 0.023 45.450 0.028   -9.891  5.306   9.800   2.216 1.755 0.449 3818.115  8.432 0.012
 9076541 24.704 0.501 2106442559726316032 286.021 0.016 45.448 0.021  -26.035  5.383  13.224   3.552 1.770 1.609 5573.787  5.163 0.006
 9076664  7.292 0.143 2106439394332028928 286.103 0.012 45.418 0.014    4.433          8.798   1.870 1.750 0.645 6321.968  3.964 0.014
 9076717 24.044 1.151 2106439501709618432 286.137 0.018 45.411 0.020   -4.915  5.460  13.759   3.782 1.773 1.303 5607.555  5.171 0.013
 9076772  2.988 0.004 2106445514663856128 286.175 0.014 45.459 0.017   24.424          6.665   1.207 1.738 0.191 6093.129  4.259 0.007
 9076879 32.500 4.655 2106445308505448448 286.224 0.027 45.495 0.034   -9.807  5.191  12.625   3.302 1.768 1.677 5333.030  5.701 0.004
 9076928 52.587 1.392 2106444617013970432 286.249 0.038 45.457 0.043  -31.918  5.462  19.873   6.748 1.794 1.137 3656.515  9.724 0.002
 9076959 14.857 0.300 2106445171066506496 286.266 0.019 45.493 0.023   12.070         12.136   3.103 1.766 0.441 4750.765  5.834 0.011
 9077007 30.030 1.261 2106433316957332480 286.292 0.017 45.469 0.020   29.631  5.438  13.278   3.575 1.771 1.284 4983.857  5.571 0.006
 9077126 20.938 0.222 2106434691346323968 286.361 0.027 45.485 0.031    2.362  5.206   9.376   2.067 1.753 1.142 5310.329  5.489 0.011
 9077161  4.881 0.088 2106432251804886528 286.378 0.019 45.424 0.023    3.571  0.914   6.763   1.235 1.738 0.396 6197.216  4.464 0.024
 9077192  1.154 0.005 2106433763633384704 286.395 0.016 45.446 0.018   -1.594  5.356  17.329   5.438 1.786 0.037 4950.935  5.720 0.005
 9077376 15.447 0.061 2106431152293307904 286.495 0.019 45.479 0.020   -9.544  5.296   7.686   1.511 1.744 0.434 3851.464  7.853 0.013
 9077397 16.219 0.031 2106431049214085888 286.506 0.020 45.450 0.023   -1.376  5.365   9.049   1.954 1.751 1.055 5458.816  5.217 0.014
 9077401  6.866 0.072 2106430907476651520 286.508 0.017 45.423 0.020   13.411  0.427  15.663   4.638 1.780 0.573 6350.581  3.923 0.011
 9077456 16.686 0.025 2106454345116711936 286.541 0.026 45.452 0.029  -14.292  5.339   9.575   2.136 1.754 0.795 4886.601  6.035 0.014
 9077463 28.834 0.230 2106430808695923968 286.544 0.019 45.436 0.023  -57.720  5.553  13.514   3.676 1.772 1.699 5233.799  5.486 0.006
 9077491  7.647 0.023 2106430018421942272 286.561 0.099 45.422 0.109   -3.778          7.290   1.390 1.742 0.435 5779.207  4.607 0.022
 9077511 23.865 0.865 2106454413836204032 286.572 0.013 45.470 0.016  -13.932          8.648   1.820 1.749 1.225 5609.411  5.293 0.011
 9077568 16.561 0.021 2106453451763522816 286.602 0.018 45.421 0.021  -16.993  5.243   9.205   2.008 1.752 0.932 4597.290  6.551 0.009
 9077823 21.347 0.130 2106267355122945280 286.750 0.024 45.448 0.028  -13.301  5.291  19.063   6.320 1.792 0.785 4130.133  7.546 0.005
 9079671 22.526 0.075 2130229664862291968 287.764 0.019 45.482 0.022   -2.540          8.696   1.836 1.749 1.331 5312.559  5.630 0.009
 9079869  7.580 0.018 2130219155080200448 287.879 0.015 45.471 0.019   -5.465  5.028  10.791   2.579 1.760 0.586 5783.689  4.863 0.018
 9079891 14.750 0.898 2130216852977904896 287.893 0.019 45.404 0.023   30.721          8.501   1.771 1.748 1.111 6170.887  4.542 0.007
 9080364 16.783 0.069 2130238052936551936 288.138 0.083 45.456 0.079   -2.841  4.984   9.361   2.062 1.753 0.518 4537.429  6.236 0.010
 9080424 27.935 0.090 2130238533973371904 288.171 0.031 45.499 0.033   23.894         15.191   4.420 1.778 1.557 4745.361  6.088 0.006
 9080652 31.785 0.191 2127236661071419136 288.300 0.016 45.477 0.016   12.690  5.068  15.494   4.559 1.779 2.004 5953.602  3.788 0.002
 9080730 31.392 0.277 2127236764150640128 288.340 0.013 45.458 0.014   -5.389  0.356  18.352   5.952 1.789 0.969 4008.710  7.737 0.003
 9080809 27.186 0.865 2127239787807641600 288.384 0.058 45.495 0.059    8.456  5.070  18.155   5.852 1.789 0.899 4795.781  6.344 0.005
 9080928  2.603 0.003 2127239684728442368 288.450 0.037 45.495 0.035  -16.026  5.074  20.165   6.905 1.795 0.100 5038.309  5.318 0.003
 9083971 14.529 0.055 2127098809801898496 289.955 0.027 45.466 0.032   -8.911  4.672   7.733   1.526 1.744 1.163 5698.448  5.000 0.012
 9084156 11.314 0.024 2127098431844795904 290.021 0.018 45.477 0.021    5.921          9.552   2.128 1.754 0.904 6010.295  4.637 0.012
 9084222  5.662 0.052 2127097779009764352 290.049 0.020 45.440 0.023   -3.995  4.665  10.010   2.291 1.756 0.271 4867.537  6.206 0.016
 9084226 33.787 6.861 2127097779009762816 290.050 0.021 45.435 0.025    9.850  4.556  16.700   5.131 1.784 1.193 4207.999  7.348 0.002
 9084240  7.501 0.029 2127097779009764864 290.056 0.016 45.434 0.019   19.342  4.700  19.826   6.723 1.794 0.376 6229.064  2.683 0.004
 9084486 37.909 0.207 2127086990051630080 290.165 0.024 45.452 0.030  -16.054  4.686  24.327   9.279 1.807 0.971 3878.881  7.894 0.002
 9084596 21.970 1.006 2127087574167522816 290.211 0.017 45.500 0.022    1.641  4.574   7.401   1.424 1.742 2.439 5907.842  2.721 0.001
 9084742 29.716 0.208 2127083725876513280 290.267 0.030 45.409 0.037   -1.131  4.462  20.385   7.024 1.796 1.765 5138.333  5.914 0.006
 9084806 26.113 0.262 2127083932034961664 290.295 0.021 45.415 0.024   20.956  4.613  17.418   5.482 1.786 1.639 5281.123  5.593 0.006
 9084857 15.214 0.055 2127083863315780096 290.314 0.020 45.407 0.021   10.124  4.611  13.104   3.502 1.770 1.054 5969.071  4.512 0.016
 9085111 14.518 2.996 2127458281379581696 290.411 0.034 45.416 0.046   -2.697          5.378   0.861 1.730 0.444 4688.174  6.231 0.014
 9085112 23.609 0.197 2127458453182369280 290.411 0.020 45.436 0.024    8.640  4.544  20.709   7.201 1.797 0.726 3983.230  8.109 0.005
 9085245 36.546 7.519 2127411895736896768 290.467 0.015 45.443 0.019  -31.739  4.469   9.979   2.280 1.756 2.105 5293.779  5.560 0.003
 9085567 12.388 0.062 2127412273694064128 290.593 0.016 45.443 0.020    3.487  4.561  11.602   2.891 1.763 0.963 5895.580  4.876 0.013
 9085950  0.363 0.006 2127414747594844672 290.746 0.022 45.461 0.023   36.151         19.887   6.755 1.794 0.023 5664.111  4.041 0.002
 9085981 13.779 0.134 2127414575796147968 290.759 0.012 45.440 0.015    2.962  4.431  10.217   2.366 1.757 1.051 6230.269  4.425 0.007
 9086378 20.805 0.454 2127404370953940736 290.912 0.028 45.456 0.029    2.107  4.371  12.563   3.277 1.768 1.245 5478.121  5.351 0.009
 9086479 14.924 0.078 2127404164795539200 290.952 0.015 45.478 0.017   29.232          9.866   2.239 1.755 1.219 6122.729  3.459 0.004
 9086673 34.606 0.478 2127400385224320000 291.029 0.026 45.408 0.029    0.095  4.467  15.470   4.548 1.779 1.206 4123.404  7.258 0.002
 9086834  9.360 0.240 2127399904188018432 291.103 0.012 45.419 0.016    7.855          9.990   2.284 1.756 0.696 6345.575  3.092 0.005
 9086900 14.630 0.052 2127423543688036864 291.126 0.020 45.459 0.024  -18.402  4.541   9.442   2.090 1.753 0.934 6162.247  3.335 0.005
 9087205 27.026 0.127 2126674570112627968 291.244 0.013 45.482 0.015   35.264         22.223   8.047 1.801 1.556 5770.230  3.816 0.002
 9087249  2.007 0.026 2126672852125704704 291.258 0.022 45.439 0.024   -2.043  0.312   9.226   2.015 1.752 0.192 6412.168  3.540 0.021
 9087398 20.099 0.077 2126673676759443200 291.317 0.027 45.470 0.032    5.630  4.435  10.162   2.346 1.757 1.035 5247.682  5.782 0.008
 9087482 31.032 0.410 2126673264442575872 291.342 0.034 45.412 0.036   30.875  4.495  24.130   9.161 1.807 1.665 5114.805  6.008 0.007
 9087519 28.045 4.739 2126673195723099904 291.353 0.018 45.408 0.019   14.369  4.447  11.840   2.985 1.765 1.502 5426.982  5.442 0.008
 9087580 35.457 0.678 2126673848558272512 291.372 0.023 45.468 0.025   20.230  4.386  20.188   6.917 1.795 1.864 4977.049  5.935 0.004
 9087958  2.534 0.011 2126675875782735872 291.498 0.015 45.462 0.017   -7.774  4.385  10.998   2.657 1.761 0.191 6201.654  2.697 0.008
 9088036 10.061 0.236 2126676322459352064 291.524 0.014 45.498 0.018    1.329          5.184   0.813 1.728 0.960 6357.091  3.839 0.009
 9088058  6.308 0.019 2126675841423009280 291.532 0.014 45.467 0.018   30.632          8.772   1.861 1.750 0.364 5152.657  5.095 0.012
 9088061 25.972 0.302 2126675463465646336 291.533 0.029 45.406 0.033   -2.741  4.247  10.112   2.328 1.757 1.530 5010.800  5.908 0.009
 9088379 31.941 0.435 2126663987313083904 291.647 0.037 45.426 0.040   23.961  4.360  21.633   7.713 1.800 0.891 3889.291  8.309 0.001
 9088528 32.810 0.137 2126665292983180288 291.709 0.027 45.479 0.031    5.571         13.704   3.758 1.772 2.065 5001.507  5.762 0.004
 9091020 19.060 0.121 2126720199844760832 292.675 0.023 45.480 0.023   -5.726  4.145  12.948   3.436 1.769 1.301 5650.505  4.813 0.012
 9091114 11.431 0.015 2126719924966541568 292.710 0.024 45.442 0.026    6.220  0.154   7.779   1.540 1.744 0.733 4869.003  6.017 0.016
 9091261 29.013 0.073 2126532320796154368 292.759 0.033 45.445 0.034    0.596  4.067  15.271   4.456 1.778 1.271 4629.866  6.299 0.005
 9091334 14.595 0.105 2126533626466232832 292.790 0.030 45.454 0.033    8.444  4.111   9.245   2.021 1.752 0.744 4858.498  6.251 0.014
 9091513 31.078 0.817 2126532870552019200 292.849 0.031 45.446 0.032   17.720  4.109  23.239   8.634 1.804 1.536 4380.198  6.630 0.004
 9091622 12.332 2.262 2126532595674124032 292.887 0.014 45.428 0.016   -7.985         10.927   2.630 1.760 0.586 6089.626  4.525 0.012
 9091673 12.290 0.038 2126530053053505280 292.908 0.079 45.445 0.090  -14.538  4.334   8.099   1.641 1.746 0.551 4570.343  5.785 0.012
 9091708 24.136 0.124 2126530190492475904 292.917 0.027 45.461 0.030    8.630  4.065  12.625   3.302 1.768 0.747 5050.504  5.916 0.007
 9091730 10.373 0.043 2126529606376900096 292.923 0.028 45.417 0.031  -16.648  4.115   9.098   1.971 1.751 0.686 5782.344  4.854 0.012
 9091780  7.465 0.032 2126530117470655488 292.940 0.021 45.458 0.024   13.997  0.203  11.373   2.802 1.762 0.436 6658.565  3.262 0.008
 9091876 10.308 0.023 2126535825489604096 292.974 0.028 45.459 0.031   -7.389  4.048   9.933   2.263 1.756 0.594 5219.309  5.767 0.020
 9091929 13.751 0.568 2126535894209103872 292.995 0.052 45.478 0.065   -2.505  4.188   9.603   2.146 1.754 0.750 5173.740  5.759 0.013
 9091940 20.611 0.156 2126535000855887872 293.000 0.025 45.438 0.032  -39.910  4.041  18.844   6.206 1.791 0.735 4119.851  7.605 0.003
 9092205 24.101 4.799 2126523043666968832 293.094 0.025 45.404 0.032   -4.766  3.960   7.458   1.441 1.743 1.160 5347.888  5.529 0.009
 9092247  2.975 0.128 2126523009307247104 293.110 0.013 45.420 0.016   14.985         17.786   5.666 1.787 0.224 6986.447  2.937 0.007
 9092374 16.469 0.097 2126525070891611136 293.161 0.025 45.483 0.032   10.463  4.016   6.696   1.216 1.738 0.517 3927.007  8.001 0.010
 9092430 20.796 0.071 2126523279883382784 293.177 0.027 45.430 0.034   -5.854  4.015  11.637   2.905 1.764 1.071 5272.055  5.776 0.010
 9092497 28.765 0.220 2126525311409811968 293.202 0.021 45.496 0.027  -34.082  4.139  15.297   4.468 1.779 1.387 5383.564  5.342 0.002
 9092744 21.648 0.452 2126524349337172736 293.287 0.019 45.482 0.024   13.295  1.971  13.593   3.710 1.772 1.213 5652.178  4.813 0.007
 9092883  4.093 0.006 2126521360039944704 293.335 0.019 45.458 0.023   10.627  0.920  10.577   2.499 1.759 0.282 6015.066  4.138 0.006
 9093001 34.463 0.652 2126520191808836096 293.375 0.018 45.404 0.022  -14.182  3.900  16.121   4.853 1.782 1.160 4058.241  7.516 0.003
 9093020 13.649 0.094 2128022330850224384 293.382 0.013 45.466 0.016    2.574  3.894   9.571   2.135 1.754 0.826 5604.975  5.035 0.010
 9093033 16.744 0.031 2128022433929442304 293.387 0.019 45.469 0.021    1.534          7.108   1.336 1.740 0.978 5040.808  5.193 0.011
 9093086 10.838 0.029 2128022090332078080 293.403 0.018 45.494 0.020  -14.720         11.723   2.938 1.764 0.865 6165.847  4.320 0.014
 9093392  1.175 0.008 2127974158497067520 293.508 0.023 45.406 0.028  -32.659  4.121   4.788   0.717 1.726 0.101 6046.020  4.611 0.003
 9093501 50.199 1.525 2127974605173700864 293.549 0.021 45.428 0.025   -3.707  3.867  17.021   5.287 1.785 1.111 3631.382  9.340 0.002
 9093696  3.471 0.015 2127975464167220736 293.619 0.022 45.466 0.029  -19.288  4.385  11.813   2.974 1.764 0.339 6387.745  2.707 0.006
 9093763  2.206 0.006 2127975635965918464 293.638 0.223 45.459 0.269   -4.176  4.204   7.251   1.379 1.741 0.030 3498.246  8.613 0.012
 9093831 16.523 0.021 2127972096912847872 293.657 0.026 45.404 0.033    3.798  4.010   9.880   2.245 1.755 0.888 4827.689  6.312 0.008
 9093939  8.139 0.033 2127972337431044864 293.698 0.014 45.416 0.018  -14.633  3.784   9.210   2.009 1.752 0.627 6113.471  4.236 0.013
 9094062  6.327 0.020 2127978316025570304 293.746 0.012 45.452 0.016    5.643  3.811   8.092   1.639 1.746 0.425 6684.661  2.969 0.009
 9094521  9.972 0.528 2127966118319471104 293.904 0.019 45.460 0.023   28.892  3.931  12.901   3.417 1.769 0.299 4531.139  6.295 0.013
 9094629 31.177 0.863 2127967561427606016 293.941 0.020 45.500 0.022    5.999  3.830  11.279   2.765 1.762 1.551 4922.888  6.135 0.006
 9094773 10.338 0.277 2127966629412770816 293.993 0.015 45.454 0.017   -5.054  0.275  13.887   3.837 1.773 0.730 6122.379  2.903 0.005
 9094939  1.220 0.006 2127963335179392512 294.046 0.015 45.402 0.018   12.782  0.694   7.223   1.370 1.741 0.142 6792.170  3.096 0.013
 9095100 16.209 0.758 2127963472618352896 294.096 0.025 45.406 0.028  -23.180  4.142  14.304   4.020 1.775 0.938 5603.061  4.318 0.008
